title,price,link
"15.6"" DELL Precision Gaming Laptop: Intel i5! 16GB RAM - 1TB SSD! Nvidia Quadro!",$219.95,https://www.ebay.com/itm/116070660651?_skw=laptop&itmmeta=01K3N0QN0NB5HE0V9P1PTDXKBW&hash=item1b0659ba2b:g:8SEAAeSw~EFod-9m&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1et%2Bpyo6UJeLI9T5Ioz%2FcdAtPYlN1coypa6gpR3myiMKnyCpE%2FKyxNd9StMcNbj7TeHQefHersVVJ0Yv%2F8dNbVMeGi8FwGKWXMeg%2BKwc%2FyAjL7ZygSXA08WgytShtee%2BOO1%2BCNk6VInXcXxq3uXkr9WoCLW7Ty1B0QO%2F2RjCp3SqWcDvT%2Fwf%2BXVPCi01p8PpL70pz4aPzzPnIsKjbVBuYc9d7AmbxforRJWxtSbCDV2aQ1W%2F82iaBaQxg1i6F%2F7VaSajf0jOUKoDFmTxF35KhiE%7Ctkp%3ABFBM2NDeoJ1m&pfm=0
"Dell Chromebook 11 3120 11.6"" Intel Celeron 4GB 16GB SSD Laptop - w/CHARGER",$37.00,https://www.ebay.com/itm/323046701497?_skw=laptop&itmmeta=01K3N0QN0NJ2E5861BPKB8J0AV&hash=item4b371579b9:g:-dEAAOSwQOdfmV1X&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dGURS3L5e0LJ0IW39XfogkKH8ff5hGbtFzEMFg9pDnQd4D8wsJ7yjFzXIWdgdnVR1hBEVvxhoOStuxNcEs%2BmoirPIMjhkIs6OnBZ7sFvfMOJEgHSiIDGMYRvWp8ChAlfnEZ6ob%2FBv5ZBDdjvcl9CydOazLbRBtN9oBbuQtLq2V4Hm1RlxJTMEmSB6nZ1B2lhHSvJ77f9TKgNusgHTSvxagcR1hFrGcr8HNh9HB4VhoNDdAGOHWDFCFskcQXiTUoYZO6r%2FI7aWipki9lYJeN6ql%7Ctkp%3ABFBM2NDeoJ1m&pfm=0
Lenovo IdeaPad Flex 5 Core i5-1135G7 2.40GHz 8GB RAM 512GB SSD W11P *GOOD*,$279.99,https://www.ebay.com/itm/157227150860?_skw=laptop&itmmeta=01K3N0QN0NM0GJC1V1PSQE1HD8&hash=item249b77ee0c:g:Ut0AAeSwV9RolOW7&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fsBgTuC4n%2Brs2oR0MhYNt5V7kfAU%2FWxHt4A9SThwFvcanegsWN%2FveuPN2h3b%2FdhgBp8y9BOrBPP3N7XemVu56ZEn7nFtcEKYrmqJ3xFVpNckjH1fXAxioXwv8R2gZNyD6JflEPDBPofMmDeIVVurLtMvGTZxs04nd9SpANcq2W6OZfGvLD0P0SSGiZGoeSuieUN4CDuPj3coVDIxo%2B1rW7hjXWWHjrm7N0iG3NUSEYlenOR6RafuqoVzrSi0Rqi8GQO%2F77wC3aQXCnNHqRtzxN%7Ctkp%3ABFBM2NDeoJ1m&pfm=0
"Lenovo 16"" Touch WQXGA 16GB Ram 13th Gen. Core i7-1355U 5.00GHz 512GB SSD Laptop",$565.09,https://www.ebay.com/itm/125653121877?_skw=laptop&itmmeta=01K3N0QN0NHWPGCK27Y5GDEDFN&hash=item1d41827b55:g:i94AAOSwCPZlbQRc&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fo1e1XYQ02SDzuiDEUvcbAdxxFa6y2ahLKU6kgV6IRZjOEvlpuTwR45twLq5kz%2F9JOI2vDJMlhTuMDbZozjvJnS4hg5BvTyGPuCon5rqmGZoxNSoMM5%2F0zpjgFv1cpZSX4BXMxZXmjJdJBhodN5RYCuEGV%2FycIITPzOblASNjzz59P7Tk5dLI4NrigeWk%2BdX8BAyxUbeJDTxlFt%2BTJdeYBDjW%2F9GS5ZXE%2B2fL0cjOoybKtGdfMG9dqfLJR882nVo%2FduJ01b0E2NzbOED16tpil%7Ctkp%3ABk9SR9jQ3qCdZg&pfm=0
"HP Envy 17T,17.3""FHD TCH,i7-10510U,1TB,16GB, Win10Pro,Nvidia GeForce MX250 4GB",$510.00,https://www.ebay.com/itm/335965847411?_skw=laptop&itmmeta=01K3N0QN0N4N6PYV3STXNH6N3P&hash=item4e391fff73:g:QmsAAOSwMP9iIMiw&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1d3fWiyksaVTW7cUTX1bBSGlAlbBt3r0NIStPFr3oqfCQeBZyrI3SRwZR05CaZ8nMRZlU9iPuM1%2FEOqnTZbBMZ1LXWRmH6HBu43aOJ80wk3j3IO7AG9juV1AmZYCZN1RKdJeSkLXtWZBS1bAL%2BwhJuZAeZlzLp7OOdSg4I41gvpbw%2BTJI%2BMnQRr8%2FSMYsHK%2FossgMSvaTIxOA21tr7yuY3rPhaAase3moMf3cwvlEebvjnHHOogasSfQ14D4LPHv5mNVV5jeLehim2helTVFlUZ%7Ctkp%3ABFBM2NDeoJ1m&pfm=0
As is VAIO Duo11 Tablet and Keybord Junk HDD 128GB RAM 4GB CPU IntelCore i5,$284.99,https://www.ebay.com/itm/266056449697?_skw=laptop&itmmeta=01K3N0QN0NXFMNSXDK6HNEMG55&hash=item3df2333ea1:g:ptwAAOSw~Wtka3pu&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1efiTG3l%2FMaDbn2k4X1OUtNPsHZocS0mWw2S0g%2FWewwF%2FYv4lZKBNvgdRr0uCBOCxjneQEBc%2FgGiaLwHTKH8lIszS8HB0bOB%2BwKQDvf75ucJVRWbr67mBMRF7gV3t5J0R3u18TK4hCmhRL%2Ba8i3ue9SJyS9PscsuaWdow5w%2FjlWBgL7waCebTzjkRSABw%2F2Vi1qM8e4FXM3arLzmWd14mOws%2FIFQBDO8DkGC8rkxLxm7Z4MwzRgP9mMV9crP9K3mYgbtNlNJDtnvhi8vkC6GxCf%7Ctkp%3ABk9SR9rQ3qCdZg&pfm=0
"HP EliteBook 840 G8 Laptop Intel Core i7-1185G7 32GB Memory 512 GB SSD 14"" W11P",$324.99,https://www.ebay.com/itm/297543656596?_skw=laptop&epid=28065381677&itmmeta=01K3N0QN0NJPVT8QKZJTWHFJCE&hash=item4546fbe494:g:63cAAeSwLrdon4X6&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1eSYqlGQWvPT3jP1nnkwUnPYWmTIOYIS5pI3dpcLZ5WGBwNhchUpaRwxuRpaKBR8DQCV15HIZ6oGE7x7ieKrScfvC23H86DDRNVRew0r9a59kOLDIhRPfv8HsO%2BpI3sHFC0nhUlzbLjsinZguQQREh%2BqLx8mok0Oy0RbHext16KgJtvV5rl0go9E1AeGWYfqAIyvv8pxal5rO3iPIoCCLeRo2STcgabjEo7BE2psu3QvrM1O5IYzG%2BbmIMuRENBo8ickGc55xbcJ5Gfn3thf4DE%7Ctkp%3ABk9SR9rQ3qCdZg&pfm=0
[SONY VAIO &Full Inspected] English OS AMD E-450U 1.65Ghz RAM 8GB SSD 256GB,$249.00,https://www.ebay.com/itm/405797552005?_skw=laptop&itmmeta=01K3N0QN0NRTW5JQC19RVJXXEJ&hash=item5e7b6b3f85:g:sf0AAOSwsE1oB6b9&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1evVmzRLIWnta7vb%2B0aJpHkwJrPKp%2FIafhhUVEfyO%2F6wPStKHpyrjWtM85tK0X%2B3kiJKfCN%2F6LFYWYZpUzY9%2BPBMAPporNc%2BJxi5Uxd1yhcdiTCF6aB7yAVF%2B7BuDy03CRyZvR6ALVgoP3mSpBUW2dGUHZpc0HbTXjvqYzQrpRpq%2FhwcpAWfS%2BG6Fi3jC%2F6DzJIuhi7eT1q6ZOqDkYBP80gZHZV3L6pr3t4yTGTsggei1aO9y1VmYomETGbZETmHMbg1ziJTlqmEQs9h62Imsq7%7Ctkp%3ABFBM2tDeoJ1m&pfm=0
"Laptop Intel N200 512GB SSD 8GB RAM 15,6 HD Win11 Pavilion",$277.99,https://www.ebay.com/itm/197495928583?_skw=laptop&itmmeta=01K3N0QN0NW6VY9XVGBVE6ME1W&hash=item2dfbacb707:g:kZwAAeSwPCxoiPq5&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dF3QGy7e6X3g9PpO7eyWOcNfjq1rkROTDzILQkOcEdWoQagvbuPprwF010OAPjClmbLP87u3Xw920Y%2F44JZP9i55X0myN2orAq2HkSF5HAiPUXpY2IKsrx%2F55GMd35mTiJfpRW3Lig08kCT8Ta31BF3asvU45EscONIaTNSh5zyJiq3BsyPAWhDWrVtePat7UPQ9%2F5XXxJZDUn1mXb48Q7G1bpNkw%2BTMha3uzYcAXFZA%3D%3D%7Ctkp%3ABk9SR9rQ3qCdZg&pfm=0
"HP EliteBook 14"" Laptop Computer Intel i5 Up To 32GB RAM 1TB SSD Windows 11 Pro",$184.61,https://www.ebay.com/itm/286601719329?_skw=laptop&itmmeta=01K3N0PC3DAAB6J6B7S0QZYK7M&hash=item42bacb2e21:g:8iMAAeSwVtZoqNYM&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1egviI5IGhbffUTd89XgitgrWAq58frckoxAtgINTKDhlGerCk%2FiocrG4ETxZzFXMEQWntiih0f8%2FEUmswNuhwOIMffCXBriVnRba34OPR0Wog28TWdgVHEkmuaHJpYBssHwMMA3z9YM7%2FDJSpDBHCzH5LRAqD1cp2xQCNgYptHinJGdQTwZ9cQ6%2FyQ1F1edFrNvWG6KeMkcnaOxHKOT0u0Io7dplVmiOqadia4PbWM6S%2F0ZsstLRt99VsfKbpwU5wvlmak1mPYOJfAP1gnNENM%7Ctkp%3ABk9SR4jC2aCdZg&pfm=0
Panasonic CF-SV7 CF-SV7RDCVS Let's note Intel Core i5 SSD 256GB 8GB Windows11 AC,$141.00,https://www.ebay.com/itm/376035866644?_skw=laptop&itmmeta=01K3N0QN0NHWGNT6GQZ37D53QP&hash=item578d7bf814:g:0xAAAOSwru9nd5pF&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1eFd%2BS%2FrRXKXeaynoRq4gq1Vh13b370MH%2FMCRbgG5Fh%2BMdF5uH%2BbvxZ9vj1sULUERz5TsJxvg3wiQsz3XJQ%2FgEgptHyadujQ1SWYxqdEu7x9AVf1YRWERYG3j9RgzVHEWbb%2B8PK8t%2FtmDLD9pXINTzuUW5b3qHT34WY2rCEkYe%2BsdhKV8qVWUbaekcdNvEaAvBQKm662FC9moWYkJAT8IkR5aT7UeZW4skaC%2BwTS6KsWNfgzxthJVvgZ8lMqcUe2iiX7bZo9TReqdj1%2FpXZCEFj%7Ctkp%3ABk9SR9rQ3qCdZg&pfm=0
"New ListingMicrosoft Surface Laptop  13"" i5-7th Gen 2.50GHz 8GB RAM 256GB SSD",$120.99,https://www.ebay.com/itm/127332906162?_skw=laptop&itmmeta=01K3N0QN0N5QH7FA8KBDJ2EBCD&hash=item1da5a1f4b2:g:gYQAAeSwwTtorddX&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1c3J20auNiFXvzAOuMyErf1rBVV1K47clUdl%2F013SG50L0UaD1P43oyrc8ywZdahWvQMraaVfO%2FZPu1ctP77%2F%2B2BmS9CFoYdr%2FU7o04RFiMbj%2BN3xyZoajNgOtpDJ5HIViWFUtJWQXE71JRuxPOZGgQhDGYIQ3L00EW7yZfVAF1AVm3vTo0Q4STv0HdWnDOvMYN3sYPeXpGXDS9kkRz7DMw1oYnPnLadzHM9ACND1IgujaDktpLqBfRp%2F3z22EgT3gLPI%2BfN4GYcRsl5y16jwhn%7Ctkp%3ABk9SR9rQ3qCdZg&pfm=0
"2025 HP 17.3 Laptop Computer FHD 6-Core Ryzen 5 4.3GHz, 32GB RAM 1TB SSD Win Pro",$579.00,https://www.ebay.com/itm/116453645269?_skw=laptop&itmmeta=01K3N0QN0N9VVE23XP1WSTJ6EY&hash=item1b1d2d9bd5:g:5tcAAOSwzuVnkA5j&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1eEf8DvhDCqrkUqisVi%2FFt9otd%2BKANiLh1s5PQjLG08Ysmv3BVGzoawRM32VJH%2FiLFrOTJjlIfPYRwyfnaNVjbOgg7yHepM0KWf8FvDng0eUbYjCbWNNMsktvZ3KGl0yY7mFCJYCHUtR7krc%2Bm9hSUsWrw60Bpkqy3dkoWR3HphyBhQwsgkxjDra%2FpWuad0DG4YlSa0ZsRw0iIRLT8XCpOIa6fOj9LNpJlLVT2sfuSK0JRj9N6KQfAvA10FGlf7Dyimn4%2FK%2FTLNWTLvbQtBa8yC%7Ctkp%3ABk9SR9rQ3qCdZg&pfm=0
"NEW HP 14"" Intel N150 3.6GHz Turbo 4GB RAM 128GB SSD Windows 11 + MS Office 365",$189.95,https://www.ebay.com/itm/293606775830?_skw=laptop&itmmeta=01K3N0QN0NS6VDRY3MH1DZXQ77&hash=item445c53dc16:g:iQgAAOSwRNJoB~Je&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1eriOyF8%2FwQh3T0wA8DhCpHZYbzoCOyTmNBGgfRJqv6mOE6OI%2F05Ohf5%2FU1Mmt23FZSIA7d2B7SeHrE6XxK6M%2B55Rj82xiCForIqVeyu%2BHGVaK9rCrL0%2Fis6Oc4GlVqfNrrdn1vo3i8arRFTqWDyj9qV8CuAYiwSKFzZ9Q%2FK7gjtlMZUAl%2FKEJueUA8aFucXlGAt0u3xkwy0VHw0q9RJwnPz7c2YQE51Q2To6OdjJPaYg%3D%3D%7Ctkp%3ABk9SR9rQ3qCdZg&pfm=0
"Lenovo V14 G4 IRU Windows 11 Pro Intel i3-1315U 1.2GHz 8GB RAM 256GB SSD 14""",$209.00,https://www.ebay.com/itm/396991216380?_skw=laptop&epid=11064760188&itmmeta=01K3N0QN0NYDSRAZF8DBEZD7PZ&hash=item5c6e853afc:g:eNcAAeSwaptoq3NG&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1f97JN21ZC0JlAciCzkulshV0hgkN7Oa%2BBHArV3XzneMDMOF9Ber4kB0nz9CevALFHNrnOHwuWkQdieLou9GnN8x5UOFCna1pPW1ankIgZYJFTmpaRqxYyIcAZ4m486jHWRlR7uHyO%2BD2SyVzLgJEqqL4XyFqET4gWc2zFN%2FOcULiMoAn2RVNkKG8W%2BXDEEz0qHCTzRk4cy1ugJNUnlSfMMxCaoz%2B1iljUAdWxDunai7g%3D%3D%7Ctkp%3ABk9SR9rQ3qCdZg&pfm=0
"2025 HP Touch Laptop 15.6"" 10-Core Intel i7, Up to 64GB RAM & 2TB SSD, Win11 Pro",$679.00,https://www.ebay.com/itm/116362974438?_skw=laptop&itmmeta=01K3N0QN0N0VWS0MVEXT1BWQWX&hash=item1b17c614e6:g:OqwAAOSwLJFoSddD&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1eCa9nF%2F4pGbEr6c2BWyIPj6x6cl9XUWfu%2FxM1JHCiWYhn0u2YHBHgC4YjOc84fF2SG2yUzGqtSQtrljiwfCCvS1LMHp2GjF%2FO3yX%2BwfivVNX7g4kbQ%2Bkw99m4FQF6AVsmK0SagtHmS8WvjWLjwKMs3J63W%2FtOOQk8GsiETtChl%2By6Kp4Tkz%2BGrIsbqRzizylidPAPLrOp3vThDs3zt0e%2FQQcv7%2BEhk0u5w6d%2FhOro3zg%3D%3D%7Ctkp%3ABk9SR9rQ3qCdZg&pfm=0
"New ListingLenovo Flex 5 14"" i5-1334U 8GB RAM 256GB SSD Touch 2-in-1 Chromebook Wrty",$235.00,https://www.ebay.com/itm/267381233096?_skw=laptop&itmmeta=01K3N0QN0NZP2S2Q1ZTFZ0HF6N&hash=item3e4129d5c8:g:-EUAAeSwFNxoriBN&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cnAKH2KwYNHoY9VyMkYmLHU%2BTfBQ%2FTo2z%2FSkml5pzmagYJhAf9JcqKryA1GdLxpdzBdu%2BgvpTmR1sQI6vVGKOCNSYYXacC3jNcHrFnilsM59OyeKhq0OyozGpsm7sHVSV1XmfpCRZ6gNpn4Gz0fZs8Kc4mwea%2FMREJOdU%2BNd2vS1Np7IQEaOc3xPnRU6U7MC%2BBp4DkvRBUcCgLf72lOyWY%2FUTAw8li4SI9wUHTnhi%2BPFHdRrllTP0fmjoj6fHPgGj51D3FLBuv5Nn8FjMDdeCQ%7Ctkp%3ABk9SR9rQ3qCdZg&pfm=0
"New ListingLenovo IdeaPad Flex 5 14ITL05 14"" (128GB, Intel Core i3 11th Gen. 4.10 GHz",$279.99,https://www.ebay.com/itm/406164548924?_skw=laptop&epid=9053641076&itmmeta=01K3N0QN0NGF3SGCFQ5N1DP7VC&hash=item5e914b2d3c:g:dVcAAeSw6HZoriHE&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dInBf7F7PbAWNJxDXOEvevR0iXUADscr3K9UfPPSs0KODc7BNXcZlEHK%2FKzrGGuaTpv6%2FKlCA3Bh2oH5p7hWxT4kQTli2Lpm%2FX34LRpw%2FHhjwsh61jBy2rmghLLVle0m61YLFJSwf2xARmnpOykTmYkx5qIUB1m0gsVAas6S5Ul8xU3u6TslGBWsCIpq7AWDtbavg0J94G3AnP7nmh896jUBKzjaaVEqvlyNhhkLYcWRN1c%2Bq5%2F4%2FIA1xLEJJ%2FbdamKtOJz%2Bn5VUgFRFHlk0VS%7Ctkp%3ABFBM2tDeoJ1m&pfm=0
"HP - 14"" Laptop - Intel Processor N150 - 4GB Memory - 128GB UFS -Wi-Fi 6 Win11",$219.99,https://www.ebay.com/itm/236241042399?_skw=laptop&itmmeta=01K3N0QN0NSDJAP2MEBMCJJXFR&hash=item3701103bdf:g:d9AAAeSwDGZojPZJ&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1c6bLuoVIvKWcKSUyDPDTfvgyfyfBxz9MFsoofuPBCIVJuaq%2BU%2BrwS2Dn7BevwjrzjpvNaPmGaI52oURycQcMdHMrZ5DozyJA6WZGBxuiMeNFDJB%2FeaFYD6PjMNiEO%2Fo8hY%2FMEmTfaZf5iNxzpxjYp2e6B8yah0pY5pHIwG0mku53lDcN1XSp54%2BA4%2BDjHbE6XlWVcbKll9mYOeEYRCj%2F6RXzePh1oZJBz4h458XEBr7nW%2BpJzpvxoTFlMLiRvI13g5IKs%2F3Sw7c2SGx5FbxkT8%7Ctkp%3ABFBM2tDeoJ1m&pfm=0
"OVERSTOCK EVENT!!! DELL Latitude Laptop PC: Intel i3-6006U! 8GB RAM, 128GB SSD!",$124.99,https://www.ebay.com/itm/116069681587?_skw=laptop&itmmeta=01K3N0QN0NAZ9XJJTPV5SNJPJ9&hash=item1b064ac9b3:g:2foAAeSwyX9oemhd&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fXb%2FR6%2FN9teb9cvEGvP3ZLJd1AjHDDvPWeftpgfiDVDUOVguyltQjW38JuGUTfKy290QLBB67F4%2F2eCOD77MtnQ%2FrzaGVA7pjjlbpJ9Jom38o0gAH3ao0x3X46RbdytwuOpyJkdnKOpWGBRxAlWRatt22cadL%2BEYRdq3UtHi1n0kEz%2Fb64%2Ftje5zNMOFbQhTWag6dFJBFthjSk%2FZEoEkyBYmD8E71%2BEGrlPgdxHYZmj8YiUpXcfhSacqtV4AVK%2FgPxce8aIkX3b2YcO4riRIo%2F%7Ctkp%3ABk9SR9rQ3qCdZg&pfm=0
New ListingSONY PCG-C1VJ VAIO Picturebook Laptop Vintage RARE w/CD-Drive Japan for-parts,$129.98,https://www.ebay.com/itm/357522928776?_skw=laptop&itmmeta=01K3N0PC3D7NGWEMFGN949R22W&hash=item533e06f488:g:hQoAAeSwEI5ojXbz&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1ckVpB3z2Jc5NmvagozQDG3dPyN4%2FTKuUxHi7ez1DMoJKJwm42Gvkfw%2BGfCbCGvn8b2AR70x6FFQY2IFS2zhNSn98EcbXnku8kWMVTddZFzUZn97xrrPpwyLUhlH2VA9cX8JUcMjQXT2KkL5qcl0gh4bCdt2Q%2Fza7T%2B82P5ty2f%2Bf9hwVKgh5RuJ6ZVohPux7XNajNYzdHnrrWfHlCYPoS%2BA67rdBqamzWc7YbiWyFujA%3D%3D%7Ctkp%3ABk9SR4jC2aCdZg&pfm=0
"Lenovo ThinkPad 11e Laptop Chromebook OS 11.6"" Intel 16GB 4GB Webcam W/ charger",$29.99,https://www.ebay.com/itm/286718537839?_skw=laptop&epid=23021599992&itmmeta=01K3N0QN0NF7QYRMDYEPZ4FPEZ&hash=item42c1c1b06f:g:osEAAeSwikNofE6R&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1cL8K9bw449XJrzDPTi7Wal9pjb1XcPptpR2nbwNOyFJkUNolKe9FEHLA2Ikcfn7JeC380yozSWmpUtwlE3ddWJoYLU2LUuNJSjgQV0EX8eKpsqhqsiuiz3ejH0YDT0IMvorjVCoNu9O61x3NAOtBFdukUQkceCUazO7NoZopQ6TIWkAl1BQr6wtLx6zaKd8iDjysC43P19mCyj8gij%2Boq8UR9wMkr831XapVfWO1zPnQ%3D%3D%7Ctkp%3ABk9SR9rQ3qCdZg&pfm=0
"~SALE~ 14"" Lenovo X1 Carbon G7 Laptop: Intel i7 Quad Core! 8GB RAM! 256GB SSD!",$319.97,https://www.ebay.com/itm/116592997121?_skw=laptop&itmmeta=01K3N0QN0PRKWR6097K5HPZKTK&hash=item1b257bf301:g:QyEAAOSwi3RoPfnx&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1d3lEWjaBGsb%2BrWE%2B%2BY%2BdfoofdkpkcezV4L1xTBZNF3uMOFyZAH96OekSis21S25c4Ugy14SwTQ8RYip9Hbdu1n1fN%2BBgKRyJaMyfguNp9jC%2BK%2Fc6YnakkrKfAXHO8JMS5iGH86bzWn8wlqKpJeFDQRgb5RYMz0l5d0ltfr4QOwEHAG7hxNLJP%2Frgl0bG2JB9yW%2Bum10RLROn9FBghOzIFcfsyCGIvToW4GABROt3X3yQ%3D%3D%7Ctkp%3ABk9SR9rQ3qCdZg&pfm=0
"15.6"" Dell Gaming Laptop PC: 16GB RAM~1TB SSD! Backlit Keyboard! NVIDIA Graphics",$279.95,https://www.ebay.com/itm/116743308916?_skw=laptop&itmmeta=01K3N0QN0PN77F7NF0W33283RS&hash=item1b2e718674:g:YS0AAeSwxUNoph4Q&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1c5TL0v%2BEuBPukIh4VaZnUSVGKOJspOLXUkYjK37DkDZfXxis9gN68Q0XOUBRl1Dz8h1eidHPoy6qSXm%2FmA%2FUltw%2BaOHogCKnMcyPe%2BnZzDfwr6lF1VcAeO%2B1iCoe4HKcHsBkvi41hXW6y1zWKTxRToGK%2BiBqLGOdZ29gdOg2f0zSnhp8rDwcFab2oKX7RGwg31xiAXLeVA4%2B23vDkeNrU0YKJl402ENUtsEuuL99bWkasoa4pjXsgy6tXJr7aXZkkVLJm1gbWoTHGi3%2BD3jnRD%7Ctkp%3ABk9SR9rQ3qCdZg&pfm=0
Dell Latitude 7420 | Intel i7-1185G7 3.0GHz | 16GB RAM | 512GB NVMe | Windows 11,$279.99,https://www.ebay.com/itm/376378944226?_skw=laptop&itmmeta=01K3N0QN0PS3RF5C4S98JMA5FT&hash=item57a1eeeae2:g:6i0AAeSwgzVoZUpT&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dccXjh5Fc%2Bnxci5N9cq%2FfscACDgTqEKi4lnsSLiqnd9tG7X%2BWERl4R8R2yXezObCq62%2FtMQgqeVMsk7rEZKXX0rJlKXa1fYwDSboYX21K5YODhASILLxsMMxkLBgNbCe%2FvaYyXqIccS3KXXo2S9HgreGK9hChrHExFfzU4ZuuxLjv%2F7LO3b1fHJ5H%2FqhVVIaexditajkgTjeCjJ5VsrfcLpixmLcDKFe8UCLJySiImug%3D%3D%7Ctkp%3ABk9SR9rQ3qCdZg&pfm=0
"2025 Lenovo IdeaPad Laptop 15.6"" 1-Yr MS 365 Intel Dual-Core 20GB RAM & 1TB SSD",$339.00,https://www.ebay.com/itm/127174607722?_skw=laptop&itmmeta=01K3N0QN0PZANZDP1ZWG23N05C&hash=item1d9c32836a:g:kUMAAOSw8nJoSyCp&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fVF9jnvmbuK5EeXtFm9%2BA%2B%2F5T6p8VukrFym8fB0uOMMZxgkBeYz7UfAdBDAkksuOODssXkKcYzi3SHTRkSnc3g8pYJPKJRReAnTnToUWnSQ6j930C8HXOGQY7uSWsJeqDeLhnZ6QGu36r31K%2BLmgnhB38RCHBKk8AXzoA%2By%2FQTFQ0fnQ%2Fmm8lvoZPLDxkHr%2BLuAa%2BPwHA2xwXo5oFvDrx1VvtBZ8jcqzBrvZ25EXZTNg%3D%3D%7Ctkp%3ABk9SR9rQ3qCdZg&pfm=0
"2025 ASUS Vivobook Laptop 17.3"" Intel Core i3 24GB RAM & 1TB SSD Win 11 Pro",$479.00,https://www.ebay.com/itm/145544395657?_skw=laptop&itmmeta=01K3N0QN0PJK2HAE574BJPGW5C&hash=item21e31f3b89:g:cfwAAOSwc49oB8BL&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1c6injPwxBp7HYyIrlNyJ0i46qOIzgddX96hGS5EDXxqhGz0g%2B%2FPMqz7KX5MhDZB9bAXjdTJRT%2BinbKat8eAZWgXDtxcL7U%2BIKCjUeFfFx50ZUs1abZ1yBsJGy%2BWPByq3nsptt8eD0IkY5rbscy8pNQj8iusMkQYrHuSkU6bFypraX4cZHcvIUbdndEbpjonHOFTSVZpwh%2BkV8wDCJnPWe6G3UNFsxO2OTz9MfS0jM5S3DgBu3RNl7LKpfaw7tVmuGAhD05IJGYQdOVotQuGTug%7Ctkp%3ABk9SR9rQ3qCdZg&pfm=0
SONY VAIO type P VGN-P70H RAM 2GB Intel Atom Z520 1.33GHz Vista Home w/ AC,$199.99,https://www.ebay.com/itm/375809845212?_skw=laptop&itmmeta=01K3N0QN0PF8D0N1W6HYJ8YP2N&hash=item57800327dc:g:WKgAAOSwzEdoIqL8&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cnRYqeM5FJQvX4zlXKymKQoujDa9JtaHWY%2Bn%2BeKKmwXzLvz6%2F41LNamCjPYOERLDT0%2BuBsExJ8jwBI80uqbcKf1etZMVehpNQQBx5dQILViboGrO6Nge2zB7jf22g9wvClaeeKMnYWA8og8WZ06diGDqv5X%2B2j9wxAGxpZ3VJf0Uj2AAGuCBSf6oBibQxTuEoCW5bPOir%2FOVOnEi0xm6R8hnFxvSo7P9mnyUtIXLJ00Z3huWs0Aad5GZ7hY3YsGQJz%2B287ahet183U4dIgiNmW%7Ctkp%3ABFBM2tDeoJ1m&pfm=0
